otu_id;151;126;96;175;79;100;99;163;manual_tax;tax
OTU_291;0;0;0;0;0;0;0;0;O_Actinobacteria;"Bacteria; Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Slackia"
OTU_351;0;0;0;0;0;0;0;0;O_Actinobacteria;"Bacteria; Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Slackia"
OTU_649;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; ?; ?; ?; ?"
OTU_312;0;5;0;5;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; ?; ?"
OTU_377;6;14;5;5;9;0;11;19;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; ?; ?"
OTU_418;0;0;0;2425;0;0;0;1183;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; ?; ?"
OTU_6;0;133;0;0;0;0;0;3;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_16;11;0;1;0;11;1;1;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_25;71;220;0;0;41;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_33;212;0;3;24;102;6;20;12;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_42;29;1;0;1;28;0;15;3;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_43;8;0;0;28;3;0;3;17;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_57;94;51;67;225;231;22;105;308;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_58;9;0;17;35;1;10;31;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_59;0;0;0;74;4;2;2;8;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_128;1;0;0;0;6;0;0;1;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_160;101;2;52;192;22;13;94;243;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_172;0;0;4;0;0;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_233;0;0;0;1;0;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_249;0;0;0;18;1;0;9;5;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_252;68;4;19;157;92;27;57;131;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_301;0;0;3;0;0;1;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
